keyword,wordCityCount,tfLabel,pseg,mi2I,mi2z_rand,mi2p_rand
解压,10,3,v,0.06263712066876631,1.634310902880767,0.10219358551076207
苦读,9,3,v,0.019276106877154784,0.5533991728349381,0.5799901052070722
忘带,9,3,v,-0.03018239495035904,-0.6910728877316208,0.4895197374194441
看书,9,3,v,0.058286195466210486,1.5349688430730977,0.12479148148921548
爬升,9,3,v,0.13908130168234953,3.5679307930155035,0.00035981150443453735
上报,9,3,v,-0.021015995606190233,-0.4604284594067055,0.6452087109724933
齐腰,8,3,v,0.10064444109765862,2.621251078901816,0.008760771381260524
阻断,8,3,v,0.017355168965590778,0.5090391592445969,0.610724776076137
可达,8,3,v,-0.02039911255662579,-0.4484075971980842,0.6538590598712538
湿到,8,3,v,-0.026568301860860795,-0.6048579400749549,0.5452733916975951
难眠,8,3,v,-0.022168535720586753,-0.49328008319975947,0.6218146992258002
昏睡,8,3,v,0.05933544286754762,1.5736568783859812,0.11556679604038345
值守,8,3,v,0.08520460383330905,2.2296975513885102,0.025767528560047825
可畏,8,3,v,0.23770300218715712,6.097049570276128,1.080440181766562e-09
坠落,8,3,v,0.1413895578271812,3.6545452717896767,0.00025763820125224157
泥泞不堪,8,3,v,0.05286355711608046,1.409530168222963,0.158678459385178
碰上,8,3,v,0.04153707393465756,1.1222911016398929,0.26173868836699343
在家,40,3,r,0.07443163277715677,1.8540854238912745,0.0637269397086857
别下,12,3,r,0.12704795990252388,3.215528771659024,0.001302044420164794
我县,9,3,r,-0.011946909751924735,-0.2322326276794639,0.8163573371668673
我省,8,3,r,-0.012518682281442088,-0.24856026592500938,0.8037009471751149
各国,8,3,r,-0.026054598361646326,-0.5918304441389847,0.5539641345334201
毫米,28,3,q,-0.027691975732211754,-0.6034829194890892,0.5461874749240951
哗啦啦,37,3,o,0.1276263788494598,3.1356955287725947,0.0017144709714393969
滴答,33,3,o,0.02690451656982879,0.7138032731883821,0.4753488353945867
淅沥,32,3,o,0.1265656122122205,3.1168536167302614,0.0018279231147739772
滴滴答答,31,3,o,0.002982499514126069,0.13748801751312958,0.8906450634418384
噼里啪啦,26,3,o,-0.007695369782711144,-0.12045733743828345,0.9041208732936252
嘀嗒,22,3,o,0.05788761608113541,1.4718399533538757,0.141064101742431
嗒,15,3,o,0.013496596395586542,0.39819064053282893,0.6904896645522622
轰隆隆,14,3,o,-0.026470551671487826,-0.5848269280233384,0.5586640960220641
隆隆,9,3,o,-0.02818630595950957,-0.6408474080318949,0.5216218280712202
注意安全,64,3,nz,0.16856873946048187,4.0973493660735505,4.1790793833706985e-05
雷电交加,24,3,nz,0.049750088332651474,1.271713030566789,0.20347509907983086
天佑,20,3,nz,0.2809250361146497,6.904819251513737,5.026645766292859e-12
通讯,18,3,nz,0.08746265101055518,2.201693276122303,0.0276869820114245
沥沥,15,3,nz,0.0489491499062188,1.2688509156100203,0.2044942415499551
